Id,Point_Id,Date,Date_Previous,Direct,Estimate,Units,Cost,Batch,Standing_Charge,Standing_Charge_2,Other_Charge,VAT,Climate_Change_Levy,Climate_Change_Levy_Rate,M1_Present,M1_Previous,M1_Factor,M1_Units,M2_Present,M2_Previous,M2_Factor,M2_Units,M3_Present,M3_Previous,M3_Factor,M3_Units,M4_Present,M4_Previous,M4_Factor,M4_Units,Water_Factor,Water_Units,Water_Cost_Rate,Water_Cost,Sewerage_Factor,Sewerage_Units,Sewerage_Cost_Rate,Sewerage_Cost,Last_Update,Last_User,Rates,Rates_Cost_Rate,Rates_Cost,Trade_Effluent_Cost,Surface_Water_Cost,Environmental_Cost,Note,Date_Paid,Date_TaxPoint,Invoice_Number,Locked,Passed_To_Accounts,Status,EDI,SupplierName,Number,Standing_Charge_Rate,Standing_Charge_Rate_2,B1_Present,B1_Previous,B1_Factor,B1_Units,B2_Present,B2_Previous,B2_Factor,B2_Units,Trade_Effluent_Factor,Trade_Effluent_Units,Trade_Effluent_Cost_Rate,Rates_Road_Cost_Rate,Rates_Road_Cost,Highway_Cost,Volume_Cost,Invoice_Period,Standing_Charge_Period,Meter_Size_1,Meter_Size_1_Supply_Rate,Meter_Size_1_Waste_Rate,Meter_Size_2,Meter_Size_2_Supply_Rate,Meter_Size_2_Waste_Rate,Meter_Size_Supply,Meter_Size_Waste,Standing_Charge_Date,Standing_Charge_Date_Previous,Suspended_Solids,Chemical_Oxygen_Demand,Exclude_From_Reports,Savings_Estimated,Savings_Actual,Link_1,Checksum,Invoice_Received,Custom_1,Non_Vatable_Charges,Custom_Text_1,DisableCalculation,Tariff_Cost,Misc_Cost,M1_Read_Date,M1_Read_Code,M2_Read_Date,M2_Read_Code,M3_Read_Date,M3_Read_Code,M4_Read_Date,M4_Read_Code,B1_Read_Date,B1_Read_Code,B2_Read_Date,B2_Read_Code,Screen_Format,Record_Source
34,410,2017-05-03 00:00:00.000,2017-03-30 00:00:00.000,D,NULL,10184,0,161,0,0,0,0,0,0,11039,855,1,10184,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-05-03 00:00:00.000,cambuslangshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-05-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-03 00:00:00.000,2017-03-30 00:00:00.000,0,0,0,0,0,,-99525451,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
35,413,2017-05-10 00:00:00.000,2017-04-08 00:00:00.000,D,NULL,1685,0,166,0,0,0,0,0,0,412622,410937,1,1685,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-05-10 00:00:00.000,saltcoatsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-05-10 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-10 00:00:00.000,2017-04-08 00:00:00.000,0,0,0,0,0,,-1584312469,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
36,422,2017-05-10 00:00:00.000,2017-03-17 00:00:00.000,D,NULL,-1120422,0,166,0,0,0,0,0,0,1482,1121904,1,-1120422,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-05-10 00:00:00.000,coatbridgeshop@satcol.org,0,0,0,0,0,0,New Water meter put in on the 25/04/17,NULL,2017-05-10 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-10 00:00:00.000,2017-03-17 00:00:00.000,0,0,0,0,0,,1990005523,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
37,425,2017-05-11 00:00:00.000,2017-04-12 00:00:00.000,D,NULL,37416,0,166,0,0,0,0,0,0,15437899,15400483,1,37416,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-05-11 00:00:00.000,johnstoneshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-05-11 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-11 00:00:00.000,2017-04-12 00:00:00.000,0,0,0,0,0,,-1885444284,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
38,624,2017-05-27 00:00:00.000,2017-05-27 00:00:00.000,D,NULL,0,0,173,0,0,0,0,0,0,22838861,22838861,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-05-31 00:00:00.000,riponshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-05-27 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-05-27 00:00:00.000,2017-05-27 00:00:00.000,0,0,0,0,0,,-2129312853,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
39,624,2017-06-01 00:00:00.000,2017-05-27 00:00:00.000,D,NULL,-20554772,0,173,0,0,0,0,0,0,2284090,22838861,1,-2.055477E+07,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-01 00:00:00.000,riponshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-01 00:00:00.000,2017-05-27 00:00:00.000,0,0,0,0,0,,2023820412,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
40,523,2017-06-02 00:00:00.000,2017-06-02 00:00:00.000,D,NULL,0,0,177,0,0,0,0,0,0,1774,1774,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-02 00:00:00.000,cleveleysshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-02 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-02 00:00:00.000,2017-06-02 00:00:00.000,0,0,0,0,0,,1655111418,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
41,516,2017-06-02 00:00:00.000,2017-06-02 00:00:00.000,D,NULL,0,0,177,0,0,0,0,0,0,13580,13580,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-02 00:00:00.000,cambuslangshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-02 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-02 00:00:00.000,2017-06-02 00:00:00.000,0,0,0,0,0,,-1317896638,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
42,385,2017-06-02 00:00:00.000,2017-02-28 00:00:00.000,D,NULL,0,0,177,0,0,0,0,0,0,2903,2903,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-02 00:00:00.000,montroseshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-02 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-02 00:00:00.000,2017-02-28 00:00:00.000,0,0,0,0,0,,-1275474727,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
43,596,2017-06-03 00:00:00.000,2017-06-03 00:00:00.000,D,NULL,0,0,177,0,0,0,0,0,0,453,453,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-03 00:00:00.000,morleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-03 00:00:00.000,2017-06-03 00:00:00.000,0,0,0,0,0,,1682946143,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
44,414,2017-06-03 00:00:00.000,2017-05-03 00:00:00.000,D,NULL,1029913,0,177,0,0,0,0,0,0,999406,9969493,1,1029913,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-03 00:00:00.000,largsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-03 00:00:00.000,2017-05-03 00:00:00.000,0,0,0,0,0,,-1065451986,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
45,392,2017-06-07 00:00:00.000,2017-04-21 00:00:00.000,D,NULL,-2091087,0,177,0,0,0,0,0,0,233189,2324276,1,-2091087,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-07 00:00:00.000,edinburghforrestshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-07 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07 00:00:00.000,2017-04-21 00:00:00.000,0,0,0,0,0,,438088751,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
46,403,2017-06-07 00:00:00.000,2017-02-10 00:00:00.000,D,NULL,23429,0,180,0,0,0,0,0,0,1182087,1158658,1,23429,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-07 00:00:00.000,alloashop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-07 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-07 00:00:00.000,2017-02-10 00:00:00.000,0,0,0,0,0,,144504657,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
47,413,2017-06-08 00:00:00.000,2017-05-10 00:00:00.000,D,NULL,31565,0,180,0,0,0,0,0,0,444187,412622,1,31565,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-08 00:00:00.000,saltcoatsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-08 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-08 00:00:00.000,2017-05-10 00:00:00.000,0,0,0,0,0,,-667565583,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
48,588,2017-06-08 00:00:00.000,2017-06-08 00:00:00.000,D,NULL,0,0,180,0,0,0,0,0,0,302,302,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-08 00:00:00.000,stannesshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-08 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-08 00:00:00.000,2017-06-08 00:00:00.000,0,0,0,0,0,,1492891282,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
49,594,2017-06-09 00:00:00.000,2017-06-09 00:00:00.000,D,NULL,0,0,180,0,0,0,0,0,0,31,31,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-09 00:00:00.000,morecambeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-09 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09 00:00:00.000,2017-06-09 00:00:00.000,0,0,0,0,0,,1239187504,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
50,595,2017-06-09 00:00:00.000,2017-06-09 00:00:00.000,D,NULL,0,0,180,0,0,0,0,0,0,1954,1954,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-10 00:00:00.000,"moretonshop@satcol.org ",0,0,0,0,0,0,NULL,NULL,2017-06-09 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-09 00:00:00.000,2017-06-09 00:00:00.000,0,0,0,0,0,,1487634743,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
51,425,2017-06-15 00:00:00.000,2017-05-11 00:00:00.000,D,NULL,-9969655,0,180,0,0,0,0,0,0,5468244,15437899,1,-9969655,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-15 00:00:00.000,johnstoneshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-15 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-15 00:00:00.000,2017-05-11 00:00:00.000,0,0,0,0,0,,1657536076,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
52,674,2017-06-22 00:00:00.000,2017-06-22 00:00:00.000,D,NULL,0,0,183,0,0,0,0,0,0,308,308,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-22 00:00:00.000,wilmslowshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-22 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-22 00:00:00.000,2017-06-22 00:00:00.000,0,0,0,0,0,,658712943,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
53,683,2017-06-30 00:00:00.000,2017-06-30 00:00:00.000,D,NULL,0,0,198,0,0,0,0,0,0,4504,4504,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-30 00:00:00.000,shawlandsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30 00:00:00.000,2017-06-30 00:00:00.000,0,0,0,0,0,,1941232213,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
54,682,2017-06-30 00:00:00.000,2017-06-30 00:00:00.000,D,NULL,0,0,198,0,0,0,0,0,0,6377,6377,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-06-30 00:00:00.000,rutherglenshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-06-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-06-30 00:00:00.000,2017-06-30 00:00:00.000,0,0,0,0,0,,-594597462,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
55,563,2017-07-01 00:00:00.000,2017-07-01 00:00:00.000,D,NULL,0,0,198,0,0,0,0,0,0,185,185,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-01 00:00:00.000,hemsworthshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-01 00:00:00.000,2017-07-01 00:00:00.000,0,0,0,0,0,,1796250310,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
56,596,2017-07-01 00:00:00.000,2017-06-03 00:00:00.000,D,NULL,5,0,198,0,0,0,0,0,0,458,453,1,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-01 00:00:00.000,morleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-01 00:00:00.000,2017-06-03 00:00:00.000,0,0,0,0,0,,-451303603,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
57,516,2017-07-01 00:00:00.000,2017-06-02 00:00:00.000,D,NULL,2300,0,198,0,0,0,0,0,0,15880,13580,1,2300,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-01 00:00:00.000,cambuslangshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-01 00:00:00.000,2017-06-02 00:00:00.000,0,0,0,0,0,,959418830,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
58,523,2017-07-03 00:00:00.000,2017-06-02 00:00:00.000,D,NULL,2,0,198,0,0,0,0,0,0,1776,1774,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-03 00:00:00.000,cleveleysshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-03 00:00:00.000,2017-06-02 00:00:00.000,0,0,0,0,0,,-2093709499,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
59,429,2017-07-03 00:00:00.000,2017-04-07 00:00:00.000,D,NULL,0,0,198,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-03 00:00:00.000,glenrothesshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-03 00:00:00.000,2017-04-07 00:00:00.000,0,0,0,0,0,,-753865055,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
60,414,2017-07-03 00:00:00.000,2017-06-03 00:00:00.000,D,NULL,1644,0,198,0,0,0,0,0,0,1050,999406,1,1644,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-03 00:00:00.000,largsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-03 00:00:00.000,2017-06-03 00:00:00.000,0,0,0,0,0,,-901810383,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
61,675,2017-07-03 00:00:00.000,2017-07-03 00:00:00.000,D,NULL,0,0,198,0,0,0,0,0,0,192,192,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-06 00:00:00.000,workingtonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-03 00:00:00.000,2017-07-03 00:00:00.000,0,0,0,0,0,,-1626296545,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
62,413,2017-07-07 00:00:00.000,2017-06-08 00:00:00.000,D,NULL,-28092,0,202,0,0,0,0,0,0,416095,444187,1,-28092,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-07 00:00:00.000,saltcoatsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-07 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-07 00:00:00.000,2017-06-08 00:00:00.000,0,0,0,0,0,,744911693,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
63,624,2017-07-07 00:00:00.000,2017-06-01 00:00:00.000,D,NULL,2480,0,202,0,0,0,0,0,0,2286570,2284090,1,2480,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-07 00:00:00.000,riponshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-07 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-07 00:00:00.000,2017-06-01 00:00:00.000,0,0,0,0,0,,-429437195,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
64,425,2017-07-08 00:00:00.000,2017-06-15 00:00:00.000,D,NULL,10018656,0,202,0,0,0,0,0,0,15486900,5468244,1,1.001866E+07,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-08 00:00:00.000,johnstoneshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-08 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-08 00:00:00.000,2017-06-15 00:00:00.000,0,0,0,0,0,,-1566715289,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
65,588,2017-07-08 00:00:00.000,2017-06-08 00:00:00.000,D,NULL,30117,0,202,0,0,0,0,0,0,30419,302,1,30117,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-08 00:00:00.000,stannesshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-08 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-08 00:00:00.000,2017-06-08 00:00:00.000,0,0,0,0,0,,2124388370,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
66,594,2017-07-10 00:00:00.000,2017-06-09 00:00:00.000,D,NULL,31222,0,202,0,0,0,0,0,0,31253,31,1,31222,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-10 00:00:00.000,morecambeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-10 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-10 00:00:00.000,2017-06-09 00:00:00.000,0,0,0,0,0,,851022626,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
67,416,2017-07-14 00:00:00.000,2017-05-03 00:00:00.000,D,NULL,0,0,203,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-14 00:00:00.000,inverkeithingshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-14 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-14 00:00:00.000,2017-05-03 00:00:00.000,0,0,0,0,0,,-1197645651,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
68,405,2017-07-21 00:00:00.000,2017-07-21 00:00:00.000,D,NULL,0,0,205,0,0,0,0,0,0,682725,682725,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-21 00:00:00.000,GlasgowspringburnSho@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-21 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-21 00:00:00.000,2017-07-21 00:00:00.000,0,0,0,0,0,,-760161556,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
69,385,2017-07-21 00:00:00.000,2017-06-02 00:00:00.000,D,NULL,0,0,205,0,0,0,0,0,0,2903,2903,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-07-21 00:00:00.000,montroseshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2017-07-21 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-07-21 00:00:00.000,2017-06-02 00:00:00.000,0,0,0,0,0,,1659268854,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,NULL
